event_id,store_id,campaign_id,product_code,base_price,promo_type,quantity_sold(before_promo),quantity_sold(after_promo),product_name,category,city,campaign_name,start_date,end_date,revenue_before,revenue_after,quantity_change,revenue_change
9b309b,STMYS-0,CAMP_SAN_01,P09,90,25% OFF,67,56,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Mysuru,Sankranti,10-01-2024,16-01-2024,6030,5040,-11,-990
0dfaac,STCHE-6,CAMP_DIW_01,P02,860,33% OFF,434,629,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,Chennai,Diwali,12-11-2023,18-11-2023,373240,540940,195,167700
652101,STBLR-1,CAMP_DIW_01,P07,300,BOGOF,61,189,Atliq_Curtains,Home Care,Bengaluru,Diwali,12-11-2023,18-11-2023,18300,56700,128,38400
6ec0eb,STCHE-2,CAMP_DIW_01,P15,3000,500 Cashback,369,1073,Atliq_Home_Essential_8_Product_Combo,Combo1,Chennai,Diwali,12-11-2023,18-11-2023,1107000,3219000,704,2112000
07ee94,STCHE-4,CAMP_DIW_01,P03,156,25% OFF,369,332,Atliq_Suflower_Oil (1L),Grocery & Staples,Chennai,Diwali,12-11-2023,18-11-2023,57564,51792,-37,-5772
4a34a6,STVSK-4,CAMP_SAN_01,P09,90,25% OFF,34,25,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Visakhapatnam,Sankranti,10-01-2024,16-01-2024,3060,2250,-9,-810
8ea7e8,STVJD-1,CAMP_SAN_01,P09,90,25% OFF,37,26,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Vijayawada,Sankranti,10-01-2024,16-01-2024,3330,2340,-11,-990
6ee8ab,STVSK-0,CAMP_SAN_01,P06,415,25% OFF,16,13,Atliq_Fusion_Container_Set_of_3,Home Care,Visakhapatnam,Sankranti,10-01-2024,16-01-2024,6640,5395,-3,-1245
0d70f7,STVSK-2,CAMP_DIW_01,P01,172,33% OFF,210,367,Atliq_Masoor_Dal (1KG),Grocery & Staples,Visakhapatnam,Diwali,12-11-2023,18-11-2023,36120,63124,157,27004
deea3e,STMLR-1,CAMP_SAN_01,P14,1020,BOGOF,51,198,Atliq_waterproof_Immersion_Rod,Home Appliances,Mangalore,Sankranti,10-01-2024,16-01-2024,52020,201960,147,149940
699bac,STCHE-7,CAMP_SAN_01,P07,300,BOGOF,42,183,Atliq_Curtains,Home Care,Chennai,Sankranti,10-01-2024,16-01-2024,12600,54900,141,42300
cc4a67,STTRV-0,CAMP_DIW_01,P03,156,25% OFF,187,181,Atliq_Suflower_Oil (1L),Grocery & Staples,Trivandrum,Diwali,12-11-2023,18-11-2023,29172,28236,-6,-936
b456c0,STBLR-3,CAMP_DIW_01,P06,415,25% OFF,91,72,Atliq_Fusion_Container_Set_of_3,Home Care,Bengaluru,Diwali,12-11-2023,18-11-2023,37765,29880,-19,-7885
d2dc77,STMLR-0,CAMP_DIW_01,P13,350,BOGOF,40,119,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,Mangalore,Diwali,12-11-2023,18-11-2023,14000,41650,79,27650
f78e86,STCHE-3,CAMP_DIW_01,P06,415,25% OFF,77,67,Atliq_Fusion_Container_Set_of_3,Home Care,Chennai,Diwali,12-11-2023,18-11-2023,31955,27805,-10,-4150
9d1009,STHYD-0,CAMP_DIW_01,P06,415,25% OFF,78,68,Atliq_Fusion_Container_Set_of_3,Home Care,Hyderabad,Diwali,12-11-2023,18-11-2023,32370,28220,-10,-4150
0179b3,STMLR-2,CAMP_SAN_01,P05,55,25% OFF,15,12,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Mangalore,Sankranti,10-01-2024,16-01-2024,825,660,-3,-165
933cae,STCHE-3,CAMP_SAN_01,P06,415,25% OFF,28,23,Atliq_Fusion_Container_Set_of_3,Home Care,Chennai,Sankranti,10-01-2024,16-01-2024,11620,9545,-5,-2075
7704c2,STBLR-7,CAMP_SAN_01,P04,370,BOGOF,382,1638,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Bengaluru,Sankranti,10-01-2024,16-01-2024,141340,606060,1256,464720
b55027,STCHE-6,CAMP_SAN_01,P10,50,25% OFF,31,22,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,Chennai,Sankranti,10-01-2024,16-01-2024,1550,1100,-9,-450
0842b9,STCBE-1,CAMP_DIW_01,P04,290,25% OFF,227,172,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Coimbatore,Diwali,12-11-2023,18-11-2023,65830,49880,-55,-15950
1142fd,STVSK-3,CAMP_DIW_01,P05,55,25% OFF,71,63,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Visakhapatnam,Diwali,12-11-2023,18-11-2023,3905,3465,-8,-440
35e1c7,STBLR-1,CAMP_DIW_01,P14,1020,BOGOF,54,169,Atliq_waterproof_Immersion_Rod,Home Appliances,Bengaluru,Diwali,12-11-2023,18-11-2023,55080,172380,115,117300
80255e,STMDU-0,CAMP_DIW_01,P05,55,25% OFF,57,50,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Madurai,Diwali,12-11-2023,18-11-2023,3135,2750,-7,-385
37cb87,STBLR-1,CAMP_SAN_01,P07,300,BOGOF,46,115,Atliq_Curtains,Home Care,Bengaluru,Sankranti,10-01-2024,16-01-2024,13800,34500,69,20700
fd5855,STVSK-4,CAMP_SAN_01,P08,1190,BOGOF,25,64,Atliq_Double_Bedsheet_set,Home Care,Visakhapatnam,Sankranti,10-01-2024,16-01-2024,29750,76160,39,46410
0f714a,STVJD-1,CAMP_SAN_01,P06,415,25% OFF,16,11,Atliq_Fusion_Container_Set_of_3,Home Care,Vijayawada,Sankranti,10-01-2024,16-01-2024,6640,4565,-5,-2075
4ab3c2,STVSK-1,CAMP_DIW_01,P09,110,50% OFF,64,81,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Visakhapatnam,Diwali,12-11-2023,18-11-2023,7040,8910,17,1870
57d06d,STCBE-1,CAMP_SAN_01,P09,90,25% OFF,54,39,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Coimbatore,Sankranti,10-01-2024,16-01-2024,4860,3510,-15,-1350
ad783e,STCHE-4,CAMP_SAN_01,P10,50,25% OFF,30,25,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,Chennai,Sankranti,10-01-2024,16-01-2024,1500,1250,-5,-250
cf616b,STMYS-2,CAMP_DIW_01,P09,110,50% OFF,64,84,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Mysuru,Diwali,12-11-2023,18-11-2023,7040,9240,20,2200
e5e0dc,STHYD-0,CAMP_SAN_01,P07,300,BOGOF,52,204,Atliq_Curtains,Home Care,Hyderabad,Sankranti,10-01-2024,16-01-2024,15600,61200,152,45600
30bacd,STBLR-3,CAMP_DIW_01,P14,1020,BOGOF,42,143,Atliq_waterproof_Immersion_Rod,Home Appliances,Bengaluru,Diwali,12-11-2023,18-11-2023,42840,145860,101,103020
68e849,STMLR-2,CAMP_DIW_01,P06,415,25% OFF,40,34,Atliq_Fusion_Container_Set_of_3,Home Care,Mangalore,Diwali,12-11-2023,18-11-2023,16600,14110,-6,-2490
c3b647,STCHE-5,CAMP_SAN_01,P08,1190,BOGOF,64,256,Atliq_Double_Bedsheet_set,Home Care,Chennai,Sankranti,10-01-2024,16-01-2024,76160,304640,192,228480
5dfa52,STVSK-2,CAMP_DIW_01,P04,290,25% OFF,244,217,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Visakhapatnam,Diwali,12-11-2023,18-11-2023,70760,62930,-27,-7830
9d63a7,STHYD-6,CAMP_SAN_01,P08,1190,BOGOF,43,166,Atliq_Double_Bedsheet_set,Home Care,Hyderabad,Sankranti,10-01-2024,16-01-2024,51170,197540,123,146370
9fae1c,STHYD-2,CAMP_DIW_01,P15,3000,500 Cashback,400,1176,Atliq_Home_Essential_8_Product_Combo,Combo1,Hyderabad,Diwali,12-11-2023,18-11-2023,1200000,3528000,776,2328000
ae288b,STMYS-0,CAMP_DIW_01,P11,190,50% OFF,89,113,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,Mysuru,Diwali,12-11-2023,18-11-2023,16910,21470,24,4560
f940cf,STHYD-6,CAMP_DIW_01,P13,350,BOGOF,77,260,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,Hyderabad,Diwali,12-11-2023,18-11-2023,26950,91000,183,64050
7cf0d8,STMDU-0,CAMP_SAN_01,P14,1020,BOGOF,79,349,Atliq_waterproof_Immersion_Rod,Home Appliances,Madurai,Sankranti,10-01-2024,16-01-2024,80580,355980,270,275400
a7c40d,STMLR-1,CAMP_DIW_01,P09,110,50% OFF,38,50,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Mangalore,Diwali,12-11-2023,18-11-2023,4180,5500,12,1320
d4ccb5,STCBE-1,CAMP_DIW_01,P05,55,25% OFF,61,50,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Coimbatore,Diwali,12-11-2023,18-11-2023,3355,2750,-11,-605
9953ec,STTRV-0,CAMP_SAN_01,P04,370,BOGOF,187,733,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Trivandrum,Sankranti,10-01-2024,16-01-2024,69190,271210,546,202020
fc9ab7,STCBE-1,CAMP_DIW_01,P08,1190,BOGOF,40,140,Atliq_Double_Bedsheet_set,Home Care,Coimbatore,Diwali,12-11-2023,18-11-2023,47600,166600,100,119000
f32df2,STHYD-6,CAMP_DIW_01,P04,290,25% OFF,390,339,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Hyderabad,Diwali,12-11-2023,18-11-2023,113100,98310,-51,-14790
cf6323,STTRV-0,CAMP_DIW_01,P15,3000,500 Cashback,190,547,Atliq_Home_Essential_8_Product_Combo,Combo1,Trivandrum,Diwali,12-11-2023,18-11-2023,570000,1641000,357,1071000
5372de,STCBE-3,CAMP_SAN_01,P10,50,25% OFF,28,22,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,Coimbatore,Sankranti,10-01-2024,16-01-2024,1400,1100,-6,-300
24054f,STBLR-4,CAMP_DIW_01,P09,110,50% OFF,89,116,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Bengaluru,Diwali,12-11-2023,18-11-2023,9790,12760,27,2970
4f75fe,STMYS-2,CAMP_DIW_01,P08,1190,BOGOF,42,123,Atliq_Double_Bedsheet_set,Home Care,Mysuru,Diwali,12-11-2023,18-11-2023,49980,146370,81,96390
21a8a0,STBLR-4,CAMP_SAN_01,P01,172,33% OFF,286,394,Atliq_Masoor_Dal (1KG),Grocery & Staples,Bengaluru,Sankranti,10-01-2024,16-01-2024,49192,67768,108,18576
800f42,STMDU-3,CAMP_SAN_01,P03,200,BOGOF,273,1097,Atliq_Suflower_Oil (1L),Grocery & Staples,Madurai,Sankranti,10-01-2024,16-01-2024,54600,219400,824,164800
cdb883,STMDU-0,CAMP_SAN_01,P12,62,50% OFF,46,66,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,Madurai,Sankranti,10-01-2024,16-01-2024,2852,4092,20,1240
9c2777,STCHE-6,CAMP_SAN_01,P02,860,33% OFF,463,629,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,Chennai,Sankranti,10-01-2024,16-01-2024,398180,540940,166,142760
a6cb9e,STVSK-2,CAMP_SAN_01,P05,55,25% OFF,15,12,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Visakhapatnam,Sankranti,10-01-2024,16-01-2024,825,660,-3,-165
f23d14,STHYD-1,CAMP_SAN_01,P05,55,25% OFF,25,21,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Hyderabad,Sankranti,10-01-2024,16-01-2024,1375,1155,-4,-220
ee68d9,STCHE-1,CAMP_SAN_01,P15,3000,500 Cashback,136,242,Atliq_Home_Essential_8_Product_Combo,Combo1,Chennai,Sankranti,10-01-2024,16-01-2024,408000,726000,106,318000
5e1671,STCHE-2,CAMP_SAN_01,P10,50,25% OFF,34,30,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,Chennai,Sankranti,10-01-2024,16-01-2024,1700,1500,-4,-200
e411c6,STHYD-4,CAMP_DIW_01,P15,3000,500 Cashback,323,965,Atliq_Home_Essential_8_Product_Combo,Combo1,Hyderabad,Diwali,12-11-2023,18-11-2023,969000,2895000,642,1926000
9ff4a9,STMDU-1,CAMP_DIW_01,P10,65,50% OFF,94,120,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,Madurai,Diwali,12-11-2023,18-11-2023,6110,7800,26,1690
49706e,STMDU-3,CAMP_SAN_01,P15,3000,500 Cashback,120,274,Atliq_Home_Essential_8_Product_Combo,Combo1,Madurai,Sankranti,10-01-2024,16-01-2024,360000,822000,154,462000
7e28fb,STHYD-4,CAMP_DIW_01,P06,415,25% OFF,96,92,Atliq_Fusion_Container_Set_of_3,Home Care,Hyderabad,Diwali,12-11-2023,18-11-2023,39840,38180,-4,-1660
e4f1f3,STCBE-3,CAMP_SAN_01,P11,190,50% OFF,33,50,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,Coimbatore,Sankranti,10-01-2024,16-01-2024,6270,9500,17,3230
af2b25,STBLR-7,CAMP_DIW_01,P13,350,BOGOF,85,338,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,Bengaluru,Diwali,12-11-2023,18-11-2023,29750,118300,253,88550
fe4bf5,STCHE-4,CAMP_DIW_01,P06,415,25% OFF,91,80,Atliq_Fusion_Container_Set_of_3,Home Care,Chennai,Diwali,12-11-2023,18-11-2023,37765,33200,-11,-4565
d91475,STMYS-0,CAMP_DIW_01,P07,300,BOGOF,61,189,Atliq_Curtains,Home Care,Mysuru,Diwali,12-11-2023,18-11-2023,18300,56700,128,38400
09d857,STHYD-5,CAMP_DIW_01,P02,860,33% OFF,386,594,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,Hyderabad,Diwali,12-11-2023,18-11-2023,331960,510840,208,178880
aa96fc,STCHE-4,CAMP_SAN_01,P04,370,BOGOF,379,1603,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Chennai,Sankranti,10-01-2024,16-01-2024,140230,593110,1224,452880
2c893f,STCHE-3,CAMP_DIW_01,P12,62,50% OFF,103,129,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,Chennai,Diwali,12-11-2023,18-11-2023,6386,7998,26,1612
bac74e,STBLR-9,CAMP_SAN_01,P01,172,33% OFF,319,449,Atliq_Masoor_Dal (1KG),Grocery & Staples,Bengaluru,Sankranti,10-01-2024,16-01-2024,54868,77228,130,22360
31c430,STHYD-1,CAMP_SAN_01,P01,172,33% OFF,312,393,Atliq_Masoor_Dal (1KG),Grocery & Staples,Hyderabad,Sankranti,10-01-2024,16-01-2024,53664,67596,81,13932
432f1d,STBLR-4,CAMP_SAN_01,P05,55,25% OFF,19,15,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Bengaluru,Sankranti,10-01-2024,16-01-2024,1045,825,-4,-220
6edb42,STBLR-8,CAMP_SAN_01,P10,50,25% OFF,36,26,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,Bengaluru,Sankranti,10-01-2024,16-01-2024,1800,1300,-10,-500
115760,STMDU-2,CAMP_DIW_01,P07,300,BOGOF,43,147,Atliq_Curtains,Home Care,Madurai,Diwali,12-11-2023,18-11-2023,12900,44100,104,31200
acf9c2,STCHE-4,CAMP_SAN_01,P01,172,33% OFF,235,329,Atliq_Masoor_Dal (1KG),Grocery & Staples,Chennai,Sankranti,10-01-2024,16-01-2024,40420,56588,94,16168
0c9f61,STBLR-7,CAMP_SAN_01,P03,200,BOGOF,433,1883,Atliq_Suflower_Oil (1L),Grocery & Staples,Bengaluru,Sankranti,10-01-2024,16-01-2024,86600,376600,1450,290000
40baa1,STCBE-0,CAMP_SAN_01,P08,1190,BOGOF,42,167,Atliq_Double_Bedsheet_set,Home Care,Coimbatore,Sankranti,10-01-2024,16-01-2024,49980,198730,125,148750
ba7fb5,STCHE-0,CAMP_DIW_01,P05,55,25% OFF,119,107,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Chennai,Diwali,12-11-2023,18-11-2023,6545,5885,-12,-660
555fcd,STVSK-3,CAMP_DIW_01,P13,350,BOGOF,57,178,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,Visakhapatnam,Diwali,12-11-2023,18-11-2023,19950,62300,121,42350
c649ca,STMYS-1,CAMP_SAN_01,P02,860,33% OFF,595,886,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,Mysuru,Sankranti,10-01-2024,16-01-2024,511700,761960,291,250260
578a67,STBLR-2,CAMP_DIW_01,P11,190,50% OFF,101,131,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,Bengaluru,Diwali,12-11-2023,18-11-2023,19190,24890,30,5700
35701b,STVJD-0,CAMP_DIW_01,P04,290,25% OFF,192,188,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Vijayawada,Diwali,12-11-2023,18-11-2023,55680,54520,-4,-1160
77c2be,STBLR-8,CAMP_DIW_01,P06,415,25% OFF,78,62,Atliq_Fusion_Container_Set_of_3,Home Care,Bengaluru,Diwali,12-11-2023,18-11-2023,32370,25730,-16,-6640
8cd89f,STHYD-0,CAMP_SAN_01,P03,200,BOGOF,363,1408,Atliq_Suflower_Oil (1L),Grocery & Staples,Hyderabad,Sankranti,10-01-2024,16-01-2024,72600,281600,1045,209000
21006,STVSK-2,CAMP_SAN_01,P03,200,BOGOF,192,754,Atliq_Suflower_Oil (1L),Grocery & Staples,Visakhapatnam,Sankranti,10-01-2024,16-01-2024,38400,150800,562,112400
1c3fb4,STMLR-1,CAMP_SAN_01,P02,860,33% OFF,237,327,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,Mangalore,Sankranti,10-01-2024,16-01-2024,203820,281220,90,77400
0e96b4,STCBE-4,CAMP_SAN_01,P14,1020,BOGOF,93,234,Atliq_waterproof_Immersion_Rod,Home Appliances,Coimbatore,Sankranti,10-01-2024,16-01-2024,94860,238680,141,143820
3ea7d6,STMYS-0,CAMP_SAN_01,P15,3000,500 Cashback,105,173,Atliq_Home_Essential_8_Product_Combo,Combo1,Mysuru,Sankranti,10-01-2024,16-01-2024,315000,519000,68,204000
fb508c,STBLR-9,CAMP_DIW_01,P15,3000,500 Cashback,358,1070,Atliq_Home_Essential_8_Product_Combo,Combo1,Bengaluru,Diwali,12-11-2023,18-11-2023,1074000,3210000,712,2136000
d671d3,STVSK-1,CAMP_DIW_01,P12,62,50% OFF,91,113,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,Visakhapatnam,Diwali,12-11-2023,18-11-2023,5642,7006,22,1364
365da3,STCBE-1,CAMP_SAN_01,P06,415,25% OFF,21,15,Atliq_Fusion_Container_Set_of_3,Home Care,Coimbatore,Sankranti,10-01-2024,16-01-2024,8715,6225,-6,-2490
33da9a,STHYD-5,CAMP_DIW_01,P14,1020,BOGOF,54,183,Atliq_waterproof_Immersion_Rod,Home Appliances,Hyderabad,Diwali,12-11-2023,18-11-2023,55080,186660,129,131580
e391bc,STHYD-0,CAMP_DIW_01,P09,110,50% OFF,77,113,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Hyderabad,Diwali,12-11-2023,18-11-2023,8470,12430,36,3960
cd4812,STMDU-3,CAMP_DIW_01,P07,300,BOGOF,47,162,Atliq_Curtains,Home Care,Madurai,Diwali,12-11-2023,18-11-2023,14100,48600,115,34500
c4123e,STCHE-7,CAMP_DIW_01,P02,860,33% OFF,336,507,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,Chennai,Diwali,12-11-2023,18-11-2023,288960,436020,171,147060
933f7e,STCHE-7,CAMP_DIW_01,P07,300,BOGOF,71,282,Atliq_Curtains,Home Care,Chennai,Diwali,12-11-2023,18-11-2023,21300,84600,211,63300
7c8fd1,STMYS-3,CAMP_DIW_01,P15,3000,500 Cashback,416,1472,Atliq_Home_Essential_8_Product_Combo,Combo1,Mysuru,Diwali,12-11-2023,18-11-2023,1248000,4416000,1056,3168000
4cd232,STVJD-0,CAMP_DIW_01,P14,1020,BOGOF,28,92,Atliq_waterproof_Immersion_Rod,Home Appliances,Vijayawada,Diwali,12-11-2023,18-11-2023,28560,93840,64,65280
65a802,STMLR-1,CAMP_SAN_01,P05,55,25% OFF,13,10,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Mangalore,Sankranti,10-01-2024,16-01-2024,715,550,-3,-165
ffdcb8,STHYD-6,CAMP_SAN_01,P02,860,33% OFF,454,644,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,Hyderabad,Sankranti,10-01-2024,16-01-2024,390440,553840,190,163400
496b80,STHYD-4,CAMP_SAN_01,P15,3000,500 Cashback,118,253,Atliq_Home_Essential_8_Product_Combo,Combo1,Hyderabad,Sankranti,10-01-2024,16-01-2024,354000,759000,135,405000
4001c4,STBLR-6,CAMP_SAN_01,P04,370,BOGOF,402,1652,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Bengaluru,Sankranti,10-01-2024,16-01-2024,148740,611240,1250,462500
84dbe3,STHYD-1,CAMP_SAN_01,P07,300,BOGOF,51,140,Atliq_Curtains,Home Care,Hyderabad,Sankranti,10-01-2024,16-01-2024,15300,42000,89,26700
45c35a,STHYD-5,CAMP_SAN_01,P11,190,50% OFF,54,76,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,Hyderabad,Sankranti,10-01-2024,16-01-2024,10260,14440,22,4180
6d343d,STHYD-6,CAMP_DIW_01,P12,62,50% OFF,133,167,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,Hyderabad,Diwali,12-11-2023,18-11-2023,8246,10354,34,2108
a672df,STMDU-1,CAMP_SAN_01,P12,62,50% OFF,36,49,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,Madurai,Sankranti,10-01-2024,16-01-2024,2232,3038,13,806
ba0b3e,STBLR-7,CAMP_SAN_01,P07,300,BOGOF,40,165,Atliq_Curtains,Home Care,Bengaluru,Sankranti,10-01-2024,16-01-2024,12000,49500,125,37500
5.23E+42,STCHE-5,CAMP_DIW_01,P15,3000,500 Cashback,388,1187,Atliq_Home_Essential_8_Product_Combo,Combo1,Chennai,Diwali,12-11-2023,18-11-2023,1164000,3561000,799,2397000
faeeb8,STHYD-2,CAMP_DIW_01,P09,110,50% OFF,80,107,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Hyderabad,Diwali,12-11-2023,18-11-2023,8800,11770,27,2970
3adeb2,STMYS-0,CAMP_SAN_01,P14,1020,BOGOF,84,219,Atliq_waterproof_Immersion_Rod,Home Appliances,Mysuru,Sankranti,10-01-2024,16-01-2024,85680,223380,135,137700
a40872,STBLR-7,CAMP_DIW_01,P14,1020,BOGOF,47,189,Atliq_waterproof_Immersion_Rod,Home Appliances,Bengaluru,Diwali,12-11-2023,18-11-2023,47940,192780,142,144840
35e3ec,STMDU-1,CAMP_SAN_01,P07,300,BOGOF,40,154,Atliq_Curtains,Home Care,Madurai,Sankranti,10-01-2024,16-01-2024,12000,46200,114,34200
8a7e7e,STMYS-0,CAMP_SAN_01,P03,200,BOGOF,333,869,Atliq_Suflower_Oil (1L),Grocery & Staples,Mysuru,Sankranti,10-01-2024,16-01-2024,66600,173800,536,107200
b4867e,STCHE-6,CAMP_SAN_01,P11,190,50% OFF,57,79,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,Chennai,Sankranti,10-01-2024,16-01-2024,10830,15010,22,4180
cea0e2,STCHE-2,CAMP_DIW_01,P11,190,50% OFF,73,84,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,Chennai,Diwali,12-11-2023,18-11-2023,13870,15960,11,2090
a6a18f,STHYD-6,CAMP_SAN_01,P06,415,25% OFF,34,27,Atliq_Fusion_Container_Set_of_3,Home Care,Hyderabad,Sankranti,10-01-2024,16-01-2024,14110,11205,-7,-2905
1fcfc6,STVSK-0,CAMP_SAN_01,P11,190,50% OFF,31,46,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,Visakhapatnam,Sankranti,10-01-2024,16-01-2024,5890,8740,15,2850
5dda21,STCBE-0,CAMP_SAN_01,P14,1020,BOGOF,69,274,Atliq_waterproof_Immersion_Rod,Home Appliances,Coimbatore,Sankranti,10-01-2024,16-01-2024,70380,279480,205,209100
b5cd07,STVSK-3,CAMP_SAN_01,P01,172,33% OFF,222,275,Atliq_Masoor_Dal (1KG),Grocery & Staples,Visakhapatnam,Sankranti,10-01-2024,16-01-2024,38184,47300,53,9116
1a1edd,STBLR-7,CAMP_DIW_01,P03,156,25% OFF,343,301,Atliq_Suflower_Oil (1L),Grocery & Staples,Bengaluru,Diwali,12-11-2023,18-11-2023,53508,46956,-42,-6552
f682ec,STBLR-0,CAMP_SAN_01,P01,172,33% OFF,273,382,Atliq_Masoor_Dal (1KG),Grocery & Staples,Bengaluru,Sankranti,10-01-2024,16-01-2024,46956,65704,109,18748
693708,STBLR-3,CAMP_SAN_01,P03,200,BOGOF,454,1788,Atliq_Suflower_Oil (1L),Grocery & Staples,Bengaluru,Sankranti,10-01-2024,16-01-2024,90800,357600,1334,266800
349c73,STCHE-2,CAMP_DIW_01,P14,1020,BOGOF,57,189,Atliq_waterproof_Immersion_Rod,Home Appliances,Chennai,Diwali,12-11-2023,18-11-2023,58140,192780,132,134640
50802a,STCHE-3,CAMP_DIW_01,P07,300,BOGOF,64,257,Atliq_Curtains,Home Care,Chennai,Diwali,12-11-2023,18-11-2023,19200,77100,193,57900
e4b7e4,STHYD-6,CAMP_DIW_01,P09,110,50% OFF,78,102,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Hyderabad,Diwali,12-11-2023,18-11-2023,8580,11220,24,2640
5bfb5e,STCBE-4,CAMP_DIW_01,P10,65,50% OFF,57,72,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,Coimbatore,Diwali,12-11-2023,18-11-2023,3705,4680,15,975
6af3e0,STBLR-6,CAMP_SAN_01,P14,1020,BOGOF,103,444,Atliq_waterproof_Immersion_Rod,Home Appliances,Bengaluru,Sankranti,10-01-2024,16-01-2024,105060,452880,341,347820
6b74c8,STBLR-5,CAMP_DIW_01,P15,3000,500 Cashback,379,1095,Atliq_Home_Essential_8_Product_Combo,Combo1,Bengaluru,Diwali,12-11-2023,18-11-2023,1137000,3285000,716,2148000
ec9948,STCBE-2,CAMP_DIW_01,P05,55,25% OFF,99,86,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Coimbatore,Diwali,12-11-2023,18-11-2023,5445,4730,-13,-715
c24879,STCBE-1,CAMP_SAN_01,P04,370,BOGOF,370,1439,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Coimbatore,Sankranti,10-01-2024,16-01-2024,136900,532430,1069,395530
3c0536,STBLR-4,CAMP_SAN_01,P03,200,BOGOF,415,1622,Atliq_Suflower_Oil (1L),Grocery & Staples,Bengaluru,Sankranti,10-01-2024,16-01-2024,83000,324400,1207,241400
19bc3b,STMDU-1,CAMP_DIW_01,P09,110,50% OFF,47,62,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Madurai,Diwali,12-11-2023,18-11-2023,5170,6820,15,1650
691b63,STCHE-6,CAMP_DIW_01,P15,3000,500 Cashback,432,1291,Atliq_Home_Essential_8_Product_Combo,Combo1,Chennai,Diwali,12-11-2023,18-11-2023,1296000,3873000,859,2577000
3ace0f,STVSK-2,CAMP_DIW_01,P09,110,50% OFF,64,98,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Visakhapatnam,Diwali,12-11-2023,18-11-2023,7040,10780,34,3740
